 UPDATE  The latest version of `serve` is 14.2.6
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 GET /_next/static/chunks/app/page-dacbaa874822f338.js
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 Returned 200 in 8 ms
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 Returned 200 in 8 ms
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 Returned 200 in 10 ms
 HTTP  8/5/2026 1:29:33 AM 127.0.0.1 Returned 200 in 10 ms
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 Returned 200 in 6 ms
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 Returned 200 in 15 ms
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 Returned 200 in 26 ms
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 1:29:34 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:29:35 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 1:29:35 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:29:35 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 1:29:35 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:29:35 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 1:29:35 AM 127.0.0.1 Returned 304 in 6 ms
 HTTP  8/5/2026 1:29:35 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 1:29:35 AM 127.0.0.1 Returned 304 in 3 ms
 HTTP  8/5/2026 1:29:35 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 1:29:35 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 Returned 304 in 4 ms
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 Returned 200 in 170 ms
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 Returned 304 in 7 ms
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 Returned 304 in 3 ms
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 1:29:36 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:32:40 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:32:40 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:40 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:32:40 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/app/page-b17b645966dc5b38.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 8 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 6 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 6 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 10 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/app/page-b17b645966dc5b38.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 26 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 14 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 6 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /_next/static/chunks/app/page-b17b645966dc5b38.js
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:32:42 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/chunks/app/page-b17b645966dc5b38.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/chunks/app/page-b17b645966dc5b38.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 1:32:43 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:32:44 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 1:32:44 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:32:44 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 1:32:44 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:44 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 1:32:44 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:44 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 1:32:44 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:44 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 1:32:44 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:44 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 1:32:44 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 Returned 304 in 3 ms
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 Returned 304 in 1 ms
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 Returned 304 in 2 ms
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 1:32:45 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:40:58 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:40:58 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:40:58 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:40:58 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 6 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/app/page-d3ebe80ae0fea682.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 12 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 11 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 18 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/app/page-d3ebe80ae0fea682.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 6 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 1 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 7 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /_next/static/chunks/app/page-d3ebe80ae0fea682.js
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:41:00 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 4 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 6 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/app/page-d3ebe80ae0fea682.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 12 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 9 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 14 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/css/5c393348f9d586ae.css
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/webpack-f6a4f847125b9942.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/860782d6-9b0034ff619fd41c.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/267-1d8b8dc4ad0cf6f6.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/main-app-c2ed5e882dd48f8e.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/app/page-d3ebe80ae0fea682.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 14 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 20 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 21 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 22 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 31 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 5 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /favicon.ico
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 GET /_next/static/chunks/108.2f1a3717083ac47e.js
 HTTP  8/5/2026 1:41:01 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:02 AM 127.0.0.1 GET /_next/static/chunks/561.3cfba3e3fbcbabab.js
 HTTP  8/5/2026 1:41:02 AM 127.0.0.1 Returned 200 in 3 ms
 HTTP  8/5/2026 1:41:02 AM 127.0.0.1 GET /wasm/vision_wasm_internal.js
 HTTP  8/5/2026 1:41:02 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:02 AM 127.0.0.1 GET /wasm/vision_wasm_internal.wasm
 HTTP  8/5/2026 1:41:02 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:02 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 1:41:02 AM 127.0.0.1 Returned 200 in 2 ms
 HTTP  8/5/2026 1:41:02 AM 127.0.0.1 GET /models/pose_landmarker_full.task
 HTTP  8/5/2026 1:41:02 AM 127.0.0.1 Returned 200 in 2 ms
